ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018
127,Peru,PE,PER,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,,105.4287236,102.3634378,113.6861147,121.754258,117.8441168,107.1048726,87.08479816,93.91743419,100,113.6673847,90.42487385,77.22190609
128,Peru,PE,PER,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,,312.5664745,303.4787653,337.0473137,360.9670866,349.374619,317.5357843,258.1819017,278.4387433,296.471838,336.9917846,268.0842855,228.9412043
129,Philippines,PH,PHL,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",107.0112391,81.98429881,83.20605549,59.96225042,70.49098253,67.09200141,74.3577309,67.25642438,78.32293376,86.43255064,100,106.1481704,122.8182928,123.5055833
130,Philippines,PH,PHL,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",411.2086505,315.0384311,319.7332362,230.4150132,270.8734339,257.8122783,285.7320636,258.4441012,300.9690212,332.1315855,384.2667872,407.8921643,471.949908,474.5909372
131,Philippines,PH,PHL,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",122.1574535,94.68106205,94.19329962,70.64553523,80.0141766,73.96738287,76.65437724,69.9823031,80.53181246,87.88259633,100,105.8204601,119.8960805,118.687644
132,Philippines,PH,PHL,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",654.5663189,507.3373131,504.7236956,378.5457751,428.7465359,396.3455042,410.7434469,374.9919239,431.5202266,470.9085357,535.8382153,567.0264648,642.4490178,635.9737532
133,Portugal,PT,PRT,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",106.4520412,88.18223259,70.27373492,63.90545859,75.5237388,67.89689151,66.45347765,77.98269048,71.79399408,76.82641833,100,101.1159087,96.37437892,82.77689754
134,Portugal,PT,PRT,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",130.2411553,107.8885451,85.97798894,78.18657737,92.40122482,83.06998616,81.30400885,95.40968481,87.83798436,93.99501752,122.3472597,123.7125434,117.9114116,101.2752658
135,Portugal,PT,PRT,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",124.0234431,101.4723476,81.59985692,74.71825358,83.46075316,72.37301575,71.22732095,80.00266567,70.89931386,74.62940836,100,100.0597988,100.4669296,83.56922411
136,Portugal,PT,PRT,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",302.3049831,247.3370805,198.8982305,182.1244421,203.4341326,176.4079657,173.6153546,195.0051046,172.8158431,181.9078834,243.7482588,243.8940174,244.8863917,203.6985287
137,Slovak Rep.,SK,SVK,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,168.7027169,113.9575736,84.71544886,93.77572623,95.89322888,87.16676629,87.65532535,90.0315545,77.80174203,100,94.30297576,88.93944245,85.6843837
138,Slovak Rep.,SK,SVK,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,203.6942727,137.594139,102.2867447,113.2262639,115.7829694,105.2465034,105.8363971,108.705493,93.93902806,120.7415485,113.8628732,107.38686,103.4566517
139,Slovak Rep.,SK,SVK,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,159.6315952,113.18681,84.10821457,91.41223656,94.88775228,90.51720139,87.99642695,86.17771289,76.30615969,100,92.00645062,86.81777348,78.27009676
140,Slovak Rep.,SK,SVK,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,359.3419784,254.7914914,189.3335225,205.7753911,213.599022,203.7606038,198.0861627,193.9921091,171.7705467,225.1070522,207.1130088,195.4329306,176.1915076
141,"Slovenia, Rep. of",SI,SVN,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,90.31684787,83.32974242,69.48141814,73.57317232,74.44455192,69.38233882,86.40741651,78.67861795,74.79963476,100,89.32712264,81.30138005,76.03485093
142,"Slovenia, Rep. of",SI,SVN,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,143.5063021,132.4043461,110.4004581,116.9019307,118.2864837,110.2430289,137.294526,125.0140786,118.8506822,158.8920622,141.9337072,129.1814393,120.8133426
143,"Slovenia, Rep. of",SI,SVN,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,113.3033363,102.8659254,87.66517435,93.86394329,93.25420654,83.42335753,95.16478281,88.07571797,79.27847424,100,89.48349297,82.60402961,77.72845041
144,"Slovenia, Rep. of",SI,SVN,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,254.6547284,231.1961427,197.0317195,210.9637525,209.5933396,187.498031,213.8874522,197.9544361,178.1822053,224.7548367,201.1184785,185.6565519,174.6984518
145,Spain,ES,ESP,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,,,,,,,,,70.01307121,100,159.1447432,129.5313381,109.9866133
146,Spain,ES,ESP,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,,,,,,,,,63.80055938,91.12664003,145.0232573,118.0375562,100.2271052
147,Spain,ES,ESP,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,,,,,,,,,75.0291064,100,129.0728636,113.6784856,98.21583311
148,Spain,ES,ESP,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,,,,,,,,,125.0334305,166.6465676,215.0954969,189.4412944,163.6733147
149,Switzerland,CH,CHE,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,,,,143.8419093,147.4642057,117.8724137,118.238019,109.8145268,91.77745864,100,106.0847119,97.25089236,89.42094257
150,Switzerland,CH,CHE,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,,,,21.41474368,21.95402009,17.54848456,17.60291477,16.34885101,13.66354744,14.88769426,15.79356757,14.47841552,13.31271654
151,Switzerland,CH,CHE,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,,,,137.5622822,141.6788425,113.8043774,116.4470814,106.5506198,92.85510073,100,105.8067992,98.4547122,92.08212102
152,Switzerland,CH,CHE,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,,,,42.61850334,43.89386483,35.25800937,36.07675189,33.01070519,28.76766332,30.98124184,32.78026035,30.50249249,28.52818461
153,Tunisia,TN,TUN,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",96.3188412181314,96.7495842176436,99.478665837401,81.8526606051211,79.7862691445942,94.4383178032622,90.2469379331473,96.0697223972401,90.2332225980063,89.7145611967729,100,104.44203675274,106.709857289552,110.503748401796
154,Tunisia,TN,TUN,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",270.18729553905,271.395587547537,279.051028298508,229.607714564264,223.811208780102,264.912174604915,253.154790718636,269.488483763148,253.116317360129,251.661402417969,280.513440695535,292.973950827609,299.335492244219,309.977866739418
155,Tunisia,TN,TUN,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",92.854111526221,93.8457969881632,91.4232779494149,77.9616855053029,79.9682565773886,92.0013593294744,83.0371699131066,91.4204270455703,88.1667154776542,89.4706252171888,100,101.73028104323,103.746178272221,104.632584393258
156,Tunisia,TN,TUN,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",484.274902531962,489.446977010202,476.812478094768,406.604371403053,417.069519304267,479.827425945567,433.075247883278,476.797609381269,459.828076998476,466.628537975859,521.54384396345,530.568018227685,541.081806126119,545.704802682901
157,Turkey,TR,TUR,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",69.12113415,76.58436887,65.65976622,53.33743407,67.83335235,69.99797233,76.17746578,79.39291703,76.05039948,84.07106976,100,115.3695149,123.5910998,154.4844415
158,Turkey,TR,TUR,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",160.4251812,177.7468122,152.3915951,123.7923484,157.4363322,162.4602595,176.8024194,184.2652505,176.5075076,195.1229065,232.092808,267.7643466,286.8460538,358.5472782
159,Turkey,TR,TUR,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",69.66867087,72.07778959,64.13623016,54.90594002,70.33097424,69.26478845,74.08778125,77.33717926,74.18380423,84.43393588,100,117.3203057,122.8492965,148.8870131
160,Turkey,TR,TUR,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",403.1649518,417.1062574,371.1493246,317.7346487,406.9976287,400.8277285,428.7378585,447.5417682,429.293533,488.6099198,578.6890244,678.9197327,710.9153952,861.5928036
